aic_exp,aic_hyp,aic_harm,aic_hyp2exp,bic_exp,bic_hyp,bic_harm,bic_hyp2exp,rmse_for_exp,rmse_for_hyp,rmse_for_harm,rmse_for_hyp2exp,negslope_exp_percentage,negslope_hyp_percentage,negslope_harm_percentage,negslope_hyp2exp_percentage,WELL_NUM,best_model,All_outliers
-26.037820386318987,-25.97969542262782,-26.09985615693843,-26.061008375005304,2983.577604501562,2972.9116736642327,2994.9611684102297,2987.832600425501,57.78759727020461,56.95394345341667,58.69080761734684,58.12356466830752,0.9981447124304267,0.9981447124304267,0.9981447124304267,0.9981447124304267,WellNum-19401_gas,hyp,"[822.46 822.86 808.2  798.99 803.86 824.76 811.75 819.79 847.   796.27
 795.88 792.71]"
-24.15844638125489,-24.25809739038166,-24.34418078436349,-24.158446442341383,4954.49276901217,4992.808582021414,5025.907647007428,4954.492792499927,24.954798055956527,25.584299507270572,26.14086271636732,24.954798437056805,0.9987046632124352,0.9987046632124352,0.9987046632124352,0.9987046632124352,WellNum-19152_oil,exp,"[405.18 397.88 699.5  360.64 349.85 351.49   7.71  12.33   2.15   1.88
   8.22]"
-26.159743924465907,-26.140982757069033,-26.15665379786263,-26.158327392222482,1445.8268773350942,1444.3259839433442,1445.5796672068323,1445.7135547556202,90.22883671660614,89.80662805412196,90.15915900201125,90.1968893596237,0.99375,0.99375,0.99375,0.99375,WellNum-19152_gas,hyp,"[  22.     16.     11.   1685.49 1029.68 1029.63 1012.78    2.23 1013.4
 1072.47   13.64]"
-23.045212314496382,-23.038942875026617,-23.019162254647142,-23.02723199732072,4408.983728675511,4406.648362473024,4399.280081381669,4402.2860605275755,19.19425411563321,19.16419337619916,19.069657407851437,19.108168048198127,0.9986684420772304,0.9986684420772304,0.9986684420772304,0.9986684420772304,WellNum-19153_oil,harm,"[  4.66 345.25 337.   327.95 347.84 333.36 340.45  11.97  11.38   0.94
   0.93]"
-26.670275382814346,-26.66624823155998,-26.669193037586588,-26.670275382650654,1218.6897809823267,1218.4320433020473,1218.6205108877502,1218.6897809718507,114.61213786722183,114.49680583071377,114.58112958750306,114.61213786253164,0.9922480620155039,0.9922480620155039,0.9922480620155039,0.9922480620155039,WellNum-19153_gas,hyp,"[ 37.    60.    41.03  66.   125.28 100.62  45.6   11.3    7.86  91.94
   3.01]"
-22.041469980143088,-20.73959450186287,-21.643550656470087,-21.89157427831637,3664.3560309529994,3233.4352476422478,3532.644734817236,3614.740553648355,15.843110183289058,11.441714544550166,14.34289770375005,15.26039319047567,0.9984939759036144,0.9984939759036144,0.9984939759036144,0.9984939759036144,WellNum-19155_oil,hyp,"[247.25 258.63 393.72 333.18 234.15 511.9  528.69 695.26 230.27 230.
 249.03]"
-25.848009545422308,-25.8473964593975,-25.847464360580712,-25.84800954543589,1214.4039461498232,1214.3628693861615,1214.3674187654362,1214.4039461507332,91.20251617885465,91.18853850304765,91.19008646860108,91.20251617916429,0.9925373134328358,0.9925373134328358,0.9925373134328358,0.9925373134328358,WellNum-19155_gas,hyp,"[   3.   1155.   1120.   1306.   1081.   1127.   1133.     22.95    8.26
   28.1    28.02]"
-25.722680348572762,-24.742833731855512,-24.721858334226177,-25.158971667881584,9186.853842014567,8508.31005993787,8493.784597079555,8796.485580635926,27.49330107795024,21.51995670954159,21.407404658220713,23.879377197072024,0.9993506493506493,0.9993506493506493,0.9993506493506493,0.9993506493506493,WellNum-18750_oil,harm,"[617.75 615.75 653.36 737.75 575.07 557.9  773.47 693.47 579.54 557.3
 579.28 619.86 730.72 538.38 576.55 538.42]"
-33.22928228918901,-33.25476883119834,-33.54345854250241,-33.19241888947082,14281.93087054276,14299.44012490317,14497.76995656906,14256.605714936362,180.29237449839786,181.4447993091533,195.02424793825904,178.63845985199248,0.9993506493506493,0.9993506493506493,0.9993506493506493,0.9993506493506493,WellNum-18750_gas,hyp2exp,"[1.72965e+03 1.72969e+03 1.73396e+03 1.72810e+03 1.72599e+03 1.72662e+03
 1.72664e+03 1.72242e+03 1.81254e+03 1.00000e+00 6.93000e+00 3.81000e+00
 1.78000e+00 2.11000e+00 4.36000e+00 1.99000e+00]"
-23.734247368433678,-23.372877527510813,-23.409640568652442,-23.468909733383022,7516.4412625708965,7277.575797720882,7301.8761679154995,7341.053085802413,17.11767117396477,15.639016846618388,15.78341384421653,16.019022513448302,0.9992553983618764,0.9992553983618764,0.9992553983618764,0.9992553983618764,WellNum-17963_oil,hyp,"[253.97 252.59 249.35 251.88 294.05 278.42 276.11 274.45 270.78 275.16
 282.82 258.68 253.45 267.29]"
-29.919296906624524,-29.704061708813963,-29.718280712988623,-29.761865365589916,11767.836547064182,11623.306111734391,11632.854173037675,11662.121267259443,79.71785819551145,75.5417005497532,75.81071033676024,76.64127296060182,0.999259807549963,0.999259807549963,0.999259807549963,0.999259807549963,WellNum-17963_gas,hyp,"[1018.24 1007.72 1036.7  1020.33 1008.44 1187.86    7.31    4.41    2.21
    3.49    2.39    2.37    4.47    1.77]"
-25.338700223098517,-24.24841799184525,-24.238708842845092,-24.796689348487007,8806.618521409344,8063.046039694618,8056.424400076509,8436.967104924295,25.16833449141099,19.163665777747564,19.117206464001615,21.978922323821728,0.9993011879804332,0.9993011879804332,0.9993011879804332,0.9993011879804332,WellNum-17976_oil,harm,"[425.   447.71 435.09 440.55 408.77 405.84 415.67 414.7  407.09 403.4
 402.45 383.69 385.48 384.13 -43.73]"
-28.600451568431318,-28.320948255797003,-28.494245851022736,-28.60045151409429,9184.943663550983,9030.23858000789,9126.158798965333,9184.943633475437,63.14340602912249,58.88183256102087,61.48892002593299,63.14340517136623,0.9991103202846975,0.9991103202846975,0.9991103202846975,0.9991103202846975,WellNum-17976_gas,hyp,"[1406.92 1151.48 1177.95 1157.92 1140.01 1127.23 1125.57 1131.61 1110.79
 1108.38   30.7    20.05   18.89    3.25   46.22   44.88]"
-25.0694357469735,-24.36144355997928,-24.568675143651596,-24.869557865864966,8575.094901667659,8095.430194979075,8235.829592917069,8439.677637216628,23.60788036548442,19.778243557485236,20.829920095921604,22.45719605524772,0.9992663242846662,0.9992663242846662,0.9992663242846662,0.9992663242846662,WellNum-17282_oil,hyp,"[ 358.98  373.46  365.67  361.72  341.55  400.77  469.5   555.3   376.39
  369.5   366.17  355.04  349.51 -100.34  -95.42]"
-24.78253761448773,-24.77353094514024,-24.78037068143226,-24.782537614447538,2914.613993081524,2912.848685889416,2914.189274202652,2914.6139930736463,40.85394885073482,40.76206283571662,40.831822901404536,40.8539488503243,0.9974489795918368,0.9974489795918368,0.9974489795918368,0.9974489795918368,WellNum-17282_gas,hyp,"[ 90.1  936.63 944.72 962.34 958.78 960.76 956.22  13.7   79.61  34.26
  74.55  67.8   83.7   89.6   35.81]"
-22.402501282913178,-21.53641505425085,-21.424503468816134,-21.876256359743074,5088.751000607095,4676.926998878159,4623.7130400039505,4838.521539639712,14.466972452082683,11.650472443621556,11.329034282058878,12.683564971463115,0.999137187230371,0.999137187230371,0.999137187230371,0.999137187230371,WellNum-19771_oil,harm,"[249.35 248.23 252.05 343.57 258.17 317.8  253.85 308.43 274.41 280.01
 270.98 271.69 248.36]"
-28.012480683396014,-27.846290344936353,-28.131000160819614,-27.804860448953335,7998.787361659201,7916.938619967818,8057.158204290325,7896.534396196182,57.78905224791542,55.43725084105391,59.526954073887374,54.86602429574204,0.9991474850809889,0.9991474850809889,0.9991474850809889,0.9991474850809889,WellNum-19771_gas,hyp2exp,"[849.41 812.27 809.24 831.32 822.02 825.77 834.82 799.19 808.48 788.49
 792.47 798.36 795.65]"
-23.66807896911292,-22.450850697727297,-22.74310927080525,-23.419855258768674,4998.214362868893,4502.802456414945,4621.751695657671,4897.187312758786,21.456755966936047,15.827239766295904,17.026945773544504,20.165709888361818,0.999043062200957,0.999043062200957,0.999043062200957,0.999043062200957,WellNum-19383_oil,hyp,[401. 394. 382. 324. 337. 325. 317. 309. 332. 328. 313.]
-28.742742902508205,-27.848762337920373,-28.07474357766916,-28.51948992123287,7802.085355585926,7394.877208416168,7497.811663121741,7700.393622615011,72.12597745679862,57.68049852309322,61.03298439302894,68.21067187260095,0.9990766389658357,0.9990766389658357,0.9990766389658357,0.9990766389658357,WellNum-19383_gas,hyp,"[ 725.65  720.33  695.93  716.6   695.19  749.48  731.6   745.    688.55
  693.94  765.49 1120.92]"
-25.9197516288144,-25.754041179745933,-25.88069207858268,-25.90428568453278,7701.176246973018,7609.455513413621,7679.556785919762,7692.615846813142,32.30536904923181,30.99437785688363,31.991445959242256,32.18070195690303,0.9991568296795953,0.9991568296795953,0.9991568296795953,0.9991568296795953,WellNum-19384_oil,hyp,"[273.   257.   278.   267.   295.81 278.82 267.62 253.54 251.78 364.63
  -7.02 -17.69 269.33]"
-29.96257473287225,-29.906524323472798,-29.943128763641337,-29.962574732842654,5290.85556029315,5275.5537985271,5285.546810693111,5290.855560285072,126.38517587254354,124.62654096197716,125.77224639536718,126.38517587160852,0.9983079526226735,0.9983079526226735,0.9983079526226735,0.9983079526226735,WellNum-19384_gas,hyp,"[4.9600e+00 8.9153e+02 8.8591e+02 8.9030e+02 8.9224e+02 9.0710e+02
 9.7317e+02 9.4151e+02 1.1440e+01 1.3530e+01 5.0000e-01 1.1120e+01
 1.1120e+01]"
-23.87959676373386,-23.266859996116708,-23.77952402065296,-23.290225918183676,3471.578361558917,3312.8795387460746,3445.659521100964,3318.9313125614194,28.358067846265996,24.33041899306818,27.6574016807097,24.47296058321378,0.9980732177263969,0.9980732177263969,0.9980732177263969,0.9980732177263969,WellNum-25331_oil,hyp,[589.24 594.33 591.3   21.67  24.96  36.31  38.  ]
-29.93460013485037,-29.922050341134348,-29.93113117672766,-29.93460013485315,1964.1234019104838,1962.9813706823256,1963.8077267213173,1964.1234019107367,217.37993827260013,216.6989887074229,217.19149951953221,217.3799382727511,0.9945054945054945,0.9945054945054945,0.9945054945054945,0.9945054945054945,WellNum-25331_gas,hyp,[  6.65   3.19 150.51 104.81  80.76  74.52  86.07]
-25.315740616528725,-24.69014563009792,-24.816337456672116,-24.83725825408343,4506.565267362902,4311.692429089706,4351.001183067568,4357.518011461193,37.02753757994953,31.666620597980383,32.68156327808135,32.8529421513518,0.9984591679506933,0.9984591679506933,0.9984591679506933,0.9984591679506933,WellNum-25335_oil,hyp,[724.82 719.09 690.97 685.39 682.59 672.14  12.38  23.07]
-24.753280102685633,-24.738051282583324,-24.747846256822157,-24.750498567278907,699.8720718925168,699.2857623185781,699.662868826773,699.7649827793579,91.50716861617268,91.15944441262475,91.38294405000381,91.44355812822019,0.987012987012987,0.987012987012987,0.987012987012987,0.987012987012987,WellNum-25335_gas,hyp,"[1.25570e+02 1.66130e+02 1.12000e+00 1.69456e+03 4.47000e+00 4.61600e+01
 1.37200e+01 1.97400e+02]"
-29.06073210036842,-29.14570167011748,-29.243468374369407,-29.0755807543357,5737.858284265271,5764.6661835211,5795.511578712584,5742.5430345919485,93.83426556367294,95.84885141400936,98.2204225149285,94.18324102481871,0.998468606431853,0.998468606431853,0.998468606431853,0.998468606431853,WellNum-25336_oil,exp,[821.   954.97 836.75 842.23 815.56   2.8   13.76  19.8 ]
-25.73504735724555,-25.73486138978965,-25.73486145223766,-25.734914075475675,686.2065897893249,686.1999879446405,686.199990161545,686.2018582864944,121.80506034883543,121.79939753617664,121.79939943770923,121.80100181794617,0.9859154929577465,0.9859154929577465,0.9859154929577465,0.9859154929577465,WellNum-25336_gas,hyp,"[4.00000e-02 2.13318e+03 1.89513e+03 6.24424e+03 5.30000e+01 9.02000e+00
 3.91000e+00]"
-23.409939034776293,-22.520408689032006,-23.11727348736161,-22.669513366304745,3907.6352422243963,3630.9913046979227,3816.6162569784306,3677.3628593297453,23.01197453317301,18.42359400160282,21.38839158330863,19.123315458014805,0.9985294117647059,0.9985294117647059,0.9985294117647059,0.9985294117647059,WellNum-25338_oil,hyp,[439.66 487.   440.   479.   438.66 458.82   0.94]
-26.547258173727826,-26.54808263752059,-26.54867260870312,-26.54725795598163,971.4510602735702,971.4922834632085,971.521782022335,971.4510493862607,125.74165569021248,125.76757572197646,125.7861269013686,125.74164884527097,0.99,0.99,0.99,0.99,WellNum-25338_gas,hyp2exp,[  34.   1156.31 1262.39 1130.74  104.84   37.64 1180.49 1158.  ]
-24.381197504231103,-23.899534436357012,-24.02484441740666,-24.00775503006784,4249.972185872805,4098.489151026403,4137.899140066518,4132.524527748459,29.17271188091206,25.863119095332213,26.686170595636206,26.572401223322533,0.9985272459499264,0.9985272459499264,0.9985272459499264,0.9985272459499264,WellNum-25339_oil,hyp,[416.   427.67 439.67 429.   487.   479.   424.77]
-26.656705181140417,-26.45885962844764,-26.613064868951714,-26.636761660432988,2722.274810665536,2690.91629056373,2715.3578211836257,2719.1137626334075,72.58261340328609,69.07991481714473,71.79503550643764,72.22162585807253,0.996875,0.996875,0.996875,0.996875,WellNum-25339_gas,hyp,[  34.   1395.66  995.92 1085.55   17.41   15.46  122.71  136.64]
-23.926652131553865,-22.01260994264537,-22.22345634697278,-22.781103151094978,4266.460911400489,3636.741031249593,3706.109498273311,3889.575296829514,25.458777289859214,15.77695009306349,16.630886866220028,19.118822521265507,0.9984984984984985,0.9984984984984985,0.9984984984984985,0.9984984984984985,WellNum-25340_oil,hyp,[ 10.15 505.42 511.28 504.56 446.52   1.56  13.92  13.3 ]
-24.63089226946868,-24.63661231366116,-24.640240270857586,-24.63089226946868,836.9029549893115,837.1746570884542,837.3469850552846,836.9029549893115,79.90070062976604,80.01504124910865,80.08764695661175,79.90070062976604,0.9894736842105263,0.9894736842105263,0.9894736842105263,0.9894736842105263,WellNum-25340_gas,exp,"[6.29200e+01 5.32800e+01 1.35246e+03 1.24852e+03 1.24949e+03 1.00000e-02
 2.57270e+02 2.97800e+01]"
